"__leidenCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"44","1.7647058823529411","0.0","0.5666666666666667","1.0","4","2","false","FAM86B2","10.75","0","4","0","0","0","0","0.9550173010380623","false","0","FAM86B2","0","0.6323529411764706"
"115","1.8461538461538463","0.0010549450549450549","0.5416666666666666","0.6666666666666666","4","2","false","AKAP14","15.0","0","4",,"0","0","0","0.9674556213017751","false","0","AKAP14","4","0.5769230769230769"
"129","1.6666666666666667","0.013017429193899782","0.6","0.6","6","2","false","LACC1","9.333333333333334","0","6","0","0","0","0","0.9629629629629629","false","0","LACC1","12","0.5185185185185185"
"129","1.5","0.047549019607843135","0.6666666666666666","0.4166666666666667","9","2","false","PABPC1L2B","7.888888888888889","0","9","0","0","0","0","0.9722222222222222","false","0","PABPC1L2B","42","0.4382716049382716"
"109","1.3333333333333333","0.6666666666666666","0.75","0.0","2","2","false","CCR6","1.5","0","2",,"0","0","0","0.8333333333333334","false","0","CCR6","4","0.5"
"189","1.8571428571428572","0.0","0.5384615384615384","1.0","2","2","false","PRDM8","13.5","0","2",,"0","0","0","0.9387755102040816","false","0","PRDM8","0","0.9642857142857143"
"28","1.8333333333333333","0.0","0.5454545454545455","1.0","2","2","false","C1QL2","8.5","0","2","0","0","0","0","0.9305555555555555","false","0","C1QL2","0","0.7083333333333334"
"18","1.75","0.0","0.5714285714285714","0.0","1","2","false","C18orf21","4.0","0","1","0","0","0","0","0.8125","false","0","C18orf21","0","0.0"
"19","1.75","0.0","0.5714285714285714","1.0","2","3","false","RAB11A","2.5","0","2","0","0","0","0","0.75","false","0","RAB11A","0","0.8333333333333334"
"43","1.5","0.021869089516148337","0.6666666666666666","0.5833333333333334","9","2","false","RNASEL","10.0","0","9","0","0","0","0","0.9722222222222222","false","0","RNASEL","30","0.5555555555555556"
"81","2.0","0.0","0.5","0.0","1","3","false","SLC29A2","2.0","0","1","0","0","0","0","0.5","false","0","SLC29A2","0","0.0"
"44","1.8823529411764706","0.0","0.53125","1.0","2","2","false","ZNF219","13.5","0","2",,"0","0","0","0.9480968858131488","false","0","ZNF219","0","0.7941176470588235"
"89","1.8","0.002807017543859649","0.5555555555555556","0.6666666666666666","4","2","false","HRC","10.25","0","4","0","0","0","0","0.96","false","0","HRC","4","0.5125"
"16","1.85","0.0","0.5405405405405405","1.0","3","2","false","ARPIN","14.0","0","3",,"0","0","0","0.9574999999999999","false","0","ARPIN","0","0.7"
"6","1.619047619047619","0.019883568812140238","0.6176470588235294","0.4642857142857143","8","2","false","XRCC5","9.5","0","8","0","0","0","0","0.9523809523809524","false","0","XRCC5","44","0.4523809523809524"
"136","1.8571428571428572","0.0","0.5384615384615384","1.0","2","2","false","TXNRD3","12.0","0","2","0","0","0","0","0.9387755102040816","false","0","TXNRD3","0","0.8571428571428571"
"46","1.8125","0.005435147849462365","0.5517241379310345","0.3333333333333333","6","2","false","LNX2","13.666666666666666","0","6","0","0","0","0","0.9709821428571429","false","0","LNX2","38","0.4270833333333333"
"90","1.6129032258064515","0.015555555555555553","0.62","0.48484848484848486","12","2","false","DDX4","11.666666666666666","0","12","0","0","0","0","0.9802289281997919","false","0","DDX4","68","0.3763440860215054"
"169","0.0","0.0","0.0","0.0","0","0","true","PDSS1","0.0","0","0",,"0","0","0","Infinity","false","0","PDSS1","0","0.0"
"1","1.8461538461538463","0.0011850385332166707","0.5416666666666666","0.6666666666666666","6","2","false","MAGEB17","18.666666666666668","0","6","0","0","0","0","0.9764957264957265","false","0","MAGEB17","10","0.47863247863247865"
"125","1.6428571428571428","0.009157509157509158","0.6086956521739131","0.7","5","2","false","TRIM37","8.0","0","5","0","0","0","0","0.9540816326530612","false","0","TRIM37","6","0.5714285714285714"
"90","1.5806451612903225","0.02261136712749616","0.6326530612244898","0.47435897435897434","13","2","false","PSMD12","12.615384615384615","0","13","0","0","0","0","0.9812695109261186","false","0","PSMD12","82","0.40694789081885857"
"5","1.7551020408163265","0.005056539431066476","0.5697674418604651","0.5303030303030303","12","2","false","THBD","20.583333333333332","0","12","0","0","0","0","0.9842687074829932","false","0","THBD","62","0.4200680272108844"
"115","1.7692307692307692","0.003967143967143968","0.5652173913043479","0.3333333333333333","6","2","false","PSMF1","13.5","0","6","0","0","0","0","0.9704142011834319","false","0","PSMF1","20","0.5192307692307693"
"125","1.5","0.035714285714285705","0.6666666666666666","0.5238095238095238","7","2","false","TSPYL2","6.714285714285714","0","7","0","0","0","0","0.9642857142857143","false","0","TSPYL2","20","0.47959183673469385"
"88","1.625","0.026138716356107657","0.6153846153846154","0.4166666666666667","9","2","false","TRGV3","10.222222222222221","0","9","0",,"0","0","0.9739583333333334","false","0","TRGV3","42","0.42592592592592593"
"138","2.0","0.0","0.5","0.0","1","3","false","AKR1B10","3.0","0","1","0","0","0","0","0.6666666666666666","false","0","AKR1B10","0","0.0"
"115","1.7692307692307692","0.0054004884004883996","0.5652173913043479","0.3333333333333333","6","2","false","TMEM200C","12.166666666666666","0","6","0","0","0","0","0.9704142011834319","false","0","TMEM200C","20","0.46794871794871795"
"44","1.8823529411764706","0.0","0.53125","1.0","2","2","false","CCT8L1P","14.0","0","2","0",,"0","0","0.9480968858131488","false","0","CCT8L1P","0","0.8235294117647058"
"16","1.7","0.013377192982456139","0.5882352941176471","0.5333333333333333","6","2","false","IGLV1-36","9.5","0","6","0",,"0","0","0.9650000000000001","false","0","IGLV1-36","14","0.475"
"112","1.52","0.01695746845746846","0.6578947368421053","0.5757575757575758","12","2","false","ZKSCAN4","12.833333333333334","0","12","0","0","0","0","0.9792000000000001","false","0","ZKSCAN4","56","0.5133333333333333"
"225","0.0","0.0","0.0","0.0","0","0","true","GSG1L2","0.0","0","0","0",,"0","0","Infinity","false","0","GSG1L2","0","0.0"
"40","0.0","0.0","0.0","0.0","0","0","true","EAPP","0.0","0","0",,"0","0","0","Infinity","false","0","EAPP","0","0.0"
"20","2.0","0.0","0.5","0.0","1","3","false","SLC2A1","4.0","0","1","0","0","0","0","0.75","false","0","SLC2A1","0","0.0"
"88","1.625","0.02270531400966183","0.6153846153846154","0.4166666666666667","9","2","false","ARMH4","9.222222222222221","0","9","0","0","0","0","0.9739583333333334","false","0","ARMH4","42","0.38425925925925924"
"135","2.25","0.0","0.4444444444444444","0.0","1","3","false","RGL4","2.0","0","1",,"0","0","0","0.5833333333333334","false","0","RGL4","0","0.0"
"62","1.826086956521739","0.0","0.5476190476190477","1.0","4","2","false","MCHR1","14.75","0","4","0","0","0","0","0.9640831758034026","false","0","MCHR1","0","0.6413043478260869"
"43","1.7222222222222223","8.169934640522876E-4","0.5806451612903225","0.9","5","2","false","DENND2A","13.4","0","5",,"0","0","0","0.9598765432098766","false","0","DENND2A","2","0.7444444444444445"
"136","1.4285714285714286","0.06263736263736264","0.7","0.39285714285714285","8","2","false","CEP162","6.0","0","8","0","0","0","0","0.9693877551020408","false","0","CEP162","34","0.42857142857142855"
"104","2.0","0.0","0.5","0.0","1","3","false","FAM120AOS","3.0","0","1","0","0","0","0","0.6666666666666666","false","0","FAM120AOS","0","0.0"
"16","1.7","0.011578947368421052","0.5882352941176471","0.6","6","2","false","CHCT1","8.666666666666666","0","6","0","0","0","0","0.9650000000000001","false","0","CHCT1","12","0.43333333333333335"
"125","1.7142857142857142","0.014652014652014652","0.5833333333333334","0.5","4","2","false","FRMPD4","7.0","0","4","0","0","0","0","0.9489795918367347","false","0","FRMPD4","6","0.5"
"43","1.0555555555555556","0.16690787426081544","0.9473684210526315","0.3602941176470588","17","2","false","TRIP11","7.529411764705882","0","17","0","0","0","0","0.9969135802469135","false","0","TRIP11","174","0.41830065359477125"
"6","1.8095238095238095","0.01481074481074481","0.5526315789473684","0.4","6","3","false","NONO","8.0","0","6","0","0","0","0","0.9377289377289377","false","0","NONO","20","0.42105263157894735"
"187","1.7777777777777777","0.0","0.5625","1.0","2","2","false","SP2","5.5","0","2",,"0","0","0","0.9135802469135802","false","0","SP2","0","0.6111111111111112"
"53","1.5","0.0","0.6666666666666666","0.0","1","2","false","MAP4K5","2.0","0","1","0","0","0","0","0.75","false","0","MAP4K5","0","0.0"
"170","0.0","0.0","0.0","0.0","0","0","true","GLYAT","0.0","0","0",,"0","0","0","Infinity","false","0","GLYAT","0","0.0"
"87","1.7142857142857142","0.015873015873015872","0.5833333333333334","0.6666666666666666","3","3","false","CORO1B","4.333333333333333","0","3","0","0","0","0","0.8571428571428571","false","0","CORO1B","2","0.7222222222222222"
"88","1.8333333333333333","8.62663906142167E-4","0.5454545454545455","0.6666666666666666","4","2","false","IGHV4-39","16.5","0","4","0","0","0","0","0.9652777777777778","false","0","IGHV4-39","4","0.6875"
"71","2.0","0.0","0.5","0.0","1","3","false","BMS1","3.0","0","1","0","0","0","0","0.6666666666666666","false","0","BMS1","0","0.0"
"123","1.6666666666666667","0.003787878787878788","0.6","0.8333333333333334","4","2","false","DLGAP1","8.0","0","4","0",,"0","0","0.9444444444444445","false","0","DLGAP1","2","0.6666666666666666"
"5","1.7755102040816326","0.005038913333008205","0.5632183908045977","0.4727272727272727","11","2","false","CD82","17.90909090909091","0","11","0","0","0","0","0.983843537414966","false","0","CD82","58","0.3654916512059369"
"6","1.5238095238095237","0.04086853622567909","0.65625","0.4888888888888889","10","2","false","RNF2","8.4","0","10","0","0","0","0","0.9597069597069597","false","0","RNF2","66","0.4"
"110","1.0","0.0","1.0","0.0","1","1","false","SYNE4","1.0","0","1","0","0","0","0","1.0","false","0","SYNE4","0","0.0"
"125","1.8571428571428572","0.0","0.5384615384615384","1.0","2","2","false","PDE5A","10.5","0","2","0",,"0","0","0.9387755102040816","false","0","PDE5A","0","0.75"
"41","0.0","0.0","0.0","0.0","0","0","true","OR51I2","0.0","0","0",,"0","0","0","Infinity","false","0","OR51I2","0","0.0"
"211","1.0","0.0","1.0","0.0","1","1","false","ZBTB22","1.0","0","1","0","0","0","0","1.0","false","0","ZBTB22","0","0.0"
"43","1.6666666666666667","0.0013197586726998493","0.6","0.8666666666666667","6","2","false","CEP126","13.333333333333334","0","6","0","0","0","0","0.9629629629629629","false","0","CEP126","4","0.7407407407407407"
"46","1.8125","0.0014416922683051715","0.5517241379310345","0.6666666666666666","6","2","false","MCAM","16.666666666666668","0","6","0","0","0","0","0.9709821428571429","false","0","MCAM","10","0.5208333333333334"
"218","0.0","0.0","0.0","0.0","0","0","true","CD72","0.0","0","0","0","0","0","0","Infinity","false","0","CD72","0","0.0"
"122","1.0","0.0","1.0","0.0","1","1","false","HEBP1","1.0","0","1","0","0","0","0","1.0","false","0","HEBP1","0","0.0"
"144","1.875","0.0022020167911435988","0.5333333333333333","0.4","5","3","false","FCRL6","17.4","0","5",,"0","0","0","0.9708333333333333","false","0","FCRL6","18","0.5733333333333334"
"62","1.8695652173913044","0.0","0.5348837209302325","1.0","3","2","false","CLNK","15.666666666666666","0","3",,"0","0","0","0.9621928166351607","false","0","CLNK","0","0.6811594202898551"
"145","1.7272727272727273","0.0","0.5789473684210527","1.0","3","2","false","BRDT","9.333333333333334","0","3",,"0","0","0","0.9272727272727274","false","0","BRDT","0","0.8484848484848485"
"10","1.7777777777777777","0.0","0.5625","1.0","2","2","false","TLNRD1","5.5","0","2","0","0","0","0","0.9135802469135802","false","0","TLNRD1","0","0.6111111111111112"
"121","1.6666666666666667","0.0","0.6","0.0","1","2","false","GKAP1","3.0","0","1","0","0","0","0","0.7777777777777777","false","0","GKAP1","0","0.0"
"88","1.8333333333333333","0.003234989648033126","0.5454545454545455","0.5","4","2","false","STARD3NL","12.0","0","4","0","0","0","0","0.9652777777777778","false","0","STARD3NL","6","0.5"
"51","1.5","0.6666666666666666","0.6666666666666666","0.0","2","2","false","ZNF133","2.0","0","2","0","0","0","0","0.75","false","0","ZNF133","8","0.5"
"124","1.7777777777777777","0.0","0.5625","1.0","2","2","false","POLI","6.0","0","2",,"0","0","0","0.9135802469135802","false","0","POLI","0","0.6666666666666666"
"81","2.0","0.0","0.5","0.0","1","3","false","SOCS5","2.0","0","1","0","0","0","0","0.5","false","0","SOCS5","0","0.0"
"172","2.0","0.0","0.5","0.0","1","3","false","POLR2M","2.0","0","1","0","0","0","0","0.5","false","0","POLR2M","0","0.0"
"50","2.0","0.0","0.5","0.0","1","3","false","C9orf64","4.0","0","1",,"0","0","0","0.75","false","0","C9orf64","0","0.0"
"42","0.0","0.0","0.0","0.0","0","0","true","OR6C1","0.0","0","0",,"0","0","0","Infinity","false","0","OR6C1","0","0.0"
"51","2.5","0.0","0.4","0.0","1","4","false","D2HGDH","2.0","0","1",,"0","0","0","0.25","false","0","D2HGDH","0","0.0"
"126","1.7","0.011111111111111112","0.5882352941176471","0.6666666666666666","3","2","false","GABRB2","5.333333333333333","0","3","0","0","0","0","0.93","false","0","GABRB2","2","0.5333333333333333"
"83","1.75","0.0","0.5714285714285714","0.0","1","2","false","UTP15","4.0","0","1","0","0","0","0","0.8125","false","0","UTP15","0","0.0"
"140","0.0","0.0","0.0","0.0","0","0","true","NT5DC4","0.0","0","0",,"0","0","0","Infinity","false","0","NT5DC4","0","0.0"
"5","1.6122448979591837","0.019718832919890576","0.620253164556962","0.32748538011695905","19","2","false","TRIM23","15.105263157894736","0","19","0","0","0","0","0.9872448979591836","false","0","TRIM23","230","0.3082706766917293"
"184","1.8333333333333333","0.0","0.5454545454545455","1.0","2","2","false","LSM6","10.5","0","2","0","0","0","0","0.9305555555555555","false","0","LSM6","0","0.875"
"43","1.2222222222222223","0.07628863511216452","0.8181818181818181","0.4835164835164835","14","2","false","ZNF629","8.714285714285714","0","14","0","0","0","0","0.9876543209876544","false","0","ZNF629","94","0.48412698412698413"
"126","1.9","0.0","0.5263157894736842","0.0","1","2","false","CTSC","10.0","0","1","0","0","0","0","0.9099999999999999","false","0","CTSC","0","0.0"
"43","1.5555555555555556","0.012757667169431873","0.6428571428571428","0.6428571428571429","8","2","false","SNX33","11.5","0","8",,"0","0","0","0.9691358024691357","false","0","SNX33","20","0.6388888888888888"
"136","1.7857142857142858","0.0","0.5599999999999999","1.0","3","2","false","HMGCS2","10.666666666666666","0","3","0","0","0","0","0.9438775510204082","false","0","HMGCS2","0","0.7619047619047619"
"115","1.8076923076923077","0.002935286935286935","0.5531914893617021","0.4","5","2","false","RTF1","12.4","0","5",,"0","0","0","0.9689349112426036","false","0","RTF1","12","0.47692307692307695"
"63","2.0","0.0","0.5","0.0","1","3","false","NCOA7","4.0","0","1","0","0","0","0","0.75","false","0","NCOA7","0","0.0"
"45","0.0","0.0","0.0","0.0","0","0","true","MCM8","0.0","0","0",,"0","0","0","Infinity","false","0","MCM8","0","0.0"
"84","1.6","0.4","0.625","0.0","2","2","false","ZNF275","2.5","0","2","0","0","0","0","0.85","false","0","ZNF275","8","0.5"
"90","1.8387096774193548","2.9790997532933017E-4","0.543859649122807","0.8","5","2","false","KYNU","24.2","0","5","0","0","0","0","0.9729448491155046","false","0","KYNU","4","0.7806451612903226"
"211","1.0","0.0","1.0","0.0","1","1","false","CCDC13","1.0","0","1","0","0","0","0","1.0","false","0","CCDC13","0","0.0"
"125","1.5","0.06501831501831502","0.6666666666666666","0.38095238095238093","7","2","false","CDK5RAP2","5.714285714285714","0","7","0","0","0","0","0.9642857142857143","false","0","CDK5RAP2","26","0.40816326530612246"
"28","1.5833333333333333","0.04292929292929293","0.6315789473684211","0.4","5","2","false","CCSER1","5.4","0","5",,"0","0","0","0.9513888888888888","false","0","CCSER1","12","0.45"
"27","1.8461538461538463","2.797202797202797E-4","0.5416666666666666","0.8333333333333334","4","2","false","TBKBP1","18.5","0","4","0","0","0","0","0.9674556213017751","false","0","TBKBP1","2","0.7115384615384616"
"26","0.0","0.0","0.0","0.0","0","0","true","PRELID2","0.0","0","0","0","0","0","0","Infinity","false","0","PRELID2","0","0.0"
"84","2.4","0.0","0.4166666666666667","0.0","1","3","false","BAHD1","2.0","0","1","0","0","0","0","0.65","false","0","BAHD1","0","0.0"
"71","2.0","0.0","0.5","0.0","1","3","false","NOP9","3.0","0","1","0","0","0","0","0.6666666666666666","false","0","NOP9","0","0.0"
"62","1.565217391304348","0.039196310935441375","0.6388888888888888","0.37777777777777777","10","2","false","XRCC1","7.8","0","10","0","0","0","0","0.9754253308128544","false","0","XRCC1","56","0.3391304347826087"
"5","1.836734693877551","0.0012765750643674149","0.5444444444444444","0.6428571428571429","8","2","false","ZFP57","28.5","0","8",,"0","0","0","0.9825680272108843","false","0","ZFP57","20","0.5816326530612245"
"85","1.1428571428571428","0.6666666666666666","0.875","0.26666666666666666","6","2","false","OFD1","2.6666666666666665","0","6","0","0","0","0","0.9761904761904763","false","0","OFD1","38","0.38095238095238093"
