"__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"5","3.6153846153846154","0.017543859649122806","0.2765957446808511","0.6666666666666666","3","6","false","DEGS2","5.666666666666667","0","3",,"0","0","0","0.782051282051282","false","0","DEGS2","92","0.4358974358974359"
"17","1.962962962962963","0.0","0.5094339622641509","1.0","2","3","false","SERPINB10","20.0","0","2",,"0","0","0","0.962962962962963","false","0","SERPINB10","0","0.7692307692307693"
"11","2.2873563218390807","1.7820547090795685E-4","0.43718592964824116","0.8","5","5","false","MARK1","21.0","0","5","0","0","0","0","0.9801945181255526","false","0","MARK1","4","0.3088235294117647"
"1","3.0551724137931036","0.028893509858658878","0.327313769751693","0.09523809523809523","7","5","false","KRTAP10-9","8.0","0","7","0","0","0","0","0.9580577058409571","false","0","KRTAP10-9","4150","0.20077220077220076"
"4","1.8846153846153846","0.0","0.5306122448979592","1.0","3","2","false","MYLK2","16.666666666666668","0","3","0","0","0","0","0.9659763313609468","false","0","MYLK2","0","0.6410256410256411"
"1","3.2413793103448274","0.005257479839789057","0.30851063829787234","0.23809523809523808","7","6","false","ZNF668","17.571428571428573","0","7","0","0","0","0","0.9542575650950036","false","0","ZNF668","462","0.3112244897959184"
"2","2.3789473684210525","0.0","0.420353982300885","1.0","2","5","false","RPAP3","68.0","0","2","0","0","0","0","0.9811103100216294","false","0","RPAP3","0","0.9315068493150684"
"9","3.36046511627907","0.0","0.2975778546712803","1.0","2","6","false","GSR","6.5","0","2","0","0","0","0","0.9585883312933496","false","0","GSR","0","0.65"
"3","1.6612903225806452","0.06244491450731536","0.6019417475728155","0.13043478260869565","23","3","false","SYT17","6.478260869565218","0","23","0","0","0","0","0.9885984427141268","false","0","SYT17","496","0.10797101449275362"
"1","3.3586206896551722","0.018510708008624","0.29774127310061604","0.2857142857142857","7","5","false","OR6C76","6.714285714285714","0","7","0","0","0","0","0.9518648838845883","false","0","OR6C76","2680","0.22380952380952382"
"18","2.6","0.012241379310344826","0.3846153846153846","0.5","9","6","false","SALL2","8.0","0","9","0","0","0","0","0.9157894736842105","false","0","SALL2","36","0.42105263157894735"
"9","2.9593023255813953","0.0026604233741957923","0.3379174852652259","0.26666666666666666","6","5","false","JUP","10.833333333333334","0","6","0","0","0","0","0.9656262749898","false","0","JUP","370","0.24242424242424243"
"9","3.0930232558139537","0.0","0.3233082706766917","0.0","1","6","false","SLC2A4RG","57.0","0","1",,"0","0","0","0.9632802937576499","false","0","SLC2A4RG","0","0.0"
"9","2.802325581395349","0.006464876843333253","0.35684647302904565","0.16666666666666666","4","6","false","DUSP4","14.5","0","4","0","0","0","0","0.9683802529579763","false","0","DUSP4","680","0.28"
"6","2.1333333333333333","0.0","0.46875","1.0","2","4","false","CFAP418","31.0","0","2","0","0","0","0","0.9701754385964912","false","0","CFAP418","0","0.7948717948717948"
"1","4.137931034482759","0.0","0.24166666666666664","0.0","1","6","false","OR10D3","25.0","0","1",,"0","0","0","0.9359605911330049","false","0","OR10D3","0","0.0"
"10","1.85","0.023206102366549717","0.5405405405405405","0.25757575757575757","12","3","false","RUBCNL","13.416666666666666","0","12","0","0","0","0","0.983","false","0","RUBCNL","312","0.23538011695906433"
"2","2.1789473684210527","2.0513081543316707E-4","0.45893719806763283","0.6666666666666666","4","4","false","DGLUCY","38.0","0","4","0","0","0","0","0.9838500360490268","false","0","DGLUCY","8","0.5"
"1","3.0827586206896553","0.013154153683558236","0.32438478747203575","0.5555555555555556","9","5","false","ZNF438","14.88888888888889","0","9","0","0","0","0","0.9574947220267418","false","0","ZNF438","2428","0.34366925064599485"
"15","3.1794871794871793","0.0","0.31451612903225806","0.0","1","6","false","TCFL5","20.0","0","1",,"0","0","0","0.8910256410256411","false","0","TCFL5","0","0.0"
"9","2.7151162790697674","2.4546899104518346E-4","0.3683083511777302","0.7333333333333333","6","5","false","PDZD4","23.666666666666668","0","6",,"0","0","0","0.9699102407180742","false","0","PDZD4","62","0.3287037037037037"
"9","2.691860465116279","5.935102523537131E-5","0.3714902807775378","0.8333333333333334","4","5","false","USP17L6P","44.0","0","4",,"0","0","0","0.9703182374541004","false","0","USP17L6P","54","0.5945945945945946"
"1","3.4275862068965517","6.019388794912799E-5","0.2917505030181087","0.6","5","6","false","METTL15P1","24.6","0","5","0","0","0","0","0.95045742434905","false","0","METTL15P1","16","0.45555555555555555"
"9","3.3197674418604652","6.964085778523557E-4","0.30122591943957966","0.0","2","5","false","NPEPL1","12.0","0","2",,"0","0","0","0.9593023255813954","false","0","NPEPL1","58","0.5"
"7","1.4615384615384615","0.055803529803529796","0.6842105263157895","0.38461538461538464","14","2","false","SULT1A1","9.357142857142858","0","14","0","0","0","0","0.9815384615384616","false","0","SULT1A1","134","0.3598901098901099"
"13","1.7916666666666667","0.0034765355417529327","0.5581395348837209","0.6666666666666666","6","3","false","TMEM61","11.666666666666666","0","6","0","0","0","0","0.9655797101449275","false","0","TMEM61","10","0.5072463768115942"
"10","2.05","4.746728092818852E-4","0.48780487804878053","0.6666666666666666","3","4","false","MINDY2","27.0","0","3","0","0","0","0","0.9790000000000001","false","0","MINDY2","42","0.4909090909090909"
"5","3.3846153846153846","0.12080521817363923","0.29545454545454547","0.2","5","7","false","H2BC26","5.6","0","5","0","0","0","0","0.8012820512820512","false","0","H2BC26","498","0.4"
"14","5.0606060606060606","0.0","0.19760479041916168","1.0","2","8","false","P2RX6","4.5","0","2","0",,"0","0","0.70995670995671","false","0","P2RX6","0","0.9"
"6","2.2444444444444445","0.0","0.44554455445544555","0.0","1","5","false","RPIA","38.0","0","1","0","0","0","0","0.967251461988304","false","0","RPIA","0","0.0"
"8","2.8125","0.012893625192012289","0.35555555555555557","0.5","4","5","false","ZNF717","8.25","0","4","0","0","0","0","0.88671875","false","0","ZNF717","66","0.4583333333333333"
"13","1.9166666666666667","9.057971014492754E-4","0.5217391304347826","0.6666666666666666","3","3","false","GOLGA6D","11.666666666666666","0","3","0","0","0","0","0.9601449275362318","false","0","GOLGA6D","2","0.5072463768115942"
"9","2.697674418604651","0.007207551819330586","0.3706896551724138","0.2727272727272727","12","5","false","PCBP1","12.416666666666666","0","12","0","0","0","0","0.9702162382700938","false","0","PCBP1","1078","0.18259803921568626"
"16","1.7647058823529411","0.007715813598166538","0.5666666666666667","0.3611111111111111","9","3","false","MRE11","11.777777777777779","0","9","0","0","0","0","0.9768270944741533","false","0","MRE11","46","0.3569023569023569"
"9","2.5348837209302326","0.011415015920139533","0.39449541284403666","0.38461538461538464","14","5","false","HPD","17.214285714285715","0","14","0","0","0","0","0.9730722154222766","false","0","HPD","2146","0.21164021164021163"
"7","1.7307692307692308","0.005274537428383582","0.5777777777777777","0.6785714285714286","8","3","false","ASXL2","13.25","0","8",,"0","0","0","0.9707692307692308","false","0","ASXL2","18","0.53"
"11","2.2988505747126435","7.571150409760629E-4","0.43500000000000005","0.5","5","5","false","OSGIN2","25.8","0","5","0","0","0","0","0.9800176834659593","false","0","OSGIN2","98","0.3850746268656716"
"1","3.027586206896552","0.017418448095334525","0.33029612756264237","0.34545454545454546","11","5","false","RABEP1","11.454545454545455","0","11",,"0","0","0","0.9586206896551724","false","0","RABEP1","2310","0.29904306220095694"
"4","1.6538461538461537","0.016465201465201466","0.6046511627906977","0.3611111111111111","9","2","false","TRAV12-3","10.666666666666666","0","9","0","0","0","0","0.9748520710059172","false","0","TRAV12-3","46","0.41025641025641024"
"2","2.0210526315789474","0.021480411998991023","0.49479166666666663","0.4","5","3","false","DCP2","46.8","0","5",,"0","0","0","0.9860129776496034","false","0","DCP2","942","0.535632183908046"
"9","3.738372093023256","7.215909083694141E-5","0.26749611197511663","0.6666666666666666","3","7","false","ZFR2","9.666666666666666","0","3",,"0","0","0","0.9519583843329253","false","0","ZFR2","26","0.7435897435897436"
"15","3.1794871794871793","0.0","0.31451612903225806","0.0","1","6","false","ATXN10","20.0","0","1","0","0","0","0","0.8910256410256411","false","0","ATXN10","0","0.0"
"15","4.102564102564102","0.0","0.24375000000000002","0.0","1","7","false","GRAP2","2.0","0","1","0",,"0","0","0.8448717948717949","false","0","GRAP2","0","0.0"
"15","4.0","0.0","0.25","1.0","2","6","false","LRRC8E","10.0","0","2","0","0","0","0","0.85","false","0","LRRC8E","0","1.0"
"16","1.9411764705882353","2.9708853238265E-4","0.5151515151515151","0.6666666666666666","3","3","false","B9D1","18.0","0","3","0","0","0","0","0.9714795008912657","false","0","B9D1","2","0.5454545454545454"
"11","2.160919540229885","0.001946115686754626","0.4627659574468085","0.5","5","4","false","ARHGEF15","20.4","0","5","0","0","0","0","0.9821396993810787","false","0","ARHGEF15","82","0.27945205479452057"
"10","2.933333333333333","0.012502431654974031","0.34090909090909094","0.0","2","4","false","CMKLR1","3.0","0","2",,"0","0","0","0.9613333333333334","false","0","CMKLR1","88","0.5"
"1","4.36551724137931","0.0","0.22906793048973145","1.0","2","6","false","PROP1","5.0","0","2","0","0","0","0","0.9313159746657284","false","0","PROP1","0","0.8333333333333334"
"3","2.0483870967741935","0.0","0.4881889763779528","0.0","1","3","false","ALDH1A2","58.0","0","1","0",,"0","0","0.981924360400445","false","0","ALDH1A2","0","0.0"
"4","1.7307692307692308","0.010396825396825397","0.5777777777777777","0.2857142857142857","7","2","false","COBLL1","10.142857142857142","0","7","0","0","0","0","0.9718934911242604","false","0","COBLL1","30","0.3901098901098901"
"13","1.875","0.0","0.5333333333333333","1.0","4","3","false","APOBEC3A","13.75","0","4","0","0","0","0","0.9619565217391305","false","0","APOBEC3A","0","0.5978260869565217"
"8","2.6875","0.059235791090629805","0.37209302325581395","0.2857142857142857","8","5","false","QRICH2","5.75","0","8","0","0","0","0","0.89453125","false","0","QRICH2","250","0.3026315789473684"
"11","2.057471264367816","0.019253070929555003","0.4860335195530726","0.26666666666666666","16","4","false","CNR2","14.8125","0","16","1","1","1","0","0.9837312113174181","false","0","CNR2","836","0.21071428571428572"
"1","3.1724137931034484","4.7320176630521455E-5","0.31521739130434784","0.8333333333333334","4","5","false","SNRNP48","26.5","0","4","0","0","0","0","0.9556650246305419","false","0","SNRNP48","12","0.4818181818181818"
"17","1.9259259259259258","9.49667616334283E-4","0.5192307692307693","0.6666666666666666","3","3","false","SYN1","13.333333333333334","0","3",,"0","0","0","0.9643874643874644","false","0","SYN1","2","0.5128205128205128"
"4","1.7307692307692308","0.011217338217338217","0.5777777777777777","0.2857142857142857","7","2","false","MED15","10.0","0","7","0",,"0","0","0.9718934911242604","false","0","MED15","30","0.38461538461538464"
"1","3.1655172413793102","4.742042297148304E-4","0.3159041394335512","0.6","5","5","false","TRIB1","26.4","0","5","0","0","0","0","0.9558057705840957","false","0","TRIB1","164","0.48"
"8","3.21875","0.024193548387096774","0.3106796116504854","0.6666666666666666","3","5","false","ZPBP","5.0","0","3","0","0","0","0","0.861328125","false","0","ZPBP","110","0.45454545454545453"
"9","3.2151162790697674","2.7010156984504693E-4","0.31103074141048825","0.0","2","5","false","UBE2Q2","9.0","0","2","0","0","0","0","0.9611383108935129","false","0","UBE2Q2","58","0.5"
"1","3.193103448275862","0.0","0.31317494600431967","1.0","3","5","false","GNAT2","29.666666666666668","0","3","0","0","0","0","0.9552427867698804","false","0","GNAT2","0","0.559748427672956"
"7","1.9230769230769231","0.0","0.52","1.0","3","3","false","NMUR1","20.0","0","3",,"0","0","0","0.963076923076923","false","0","NMUR1","0","0.8"
"11","2.0804597701149423","0.0611771516123892","0.4806629834254144","0.25","8","4","false","TTYH1","18.25","0","8",,"0","0","0","0.9833775419982317","false","0","TTYH1","2608","0.2535211267605634"
"2","2.2421052631578946","0.005166829697235269","0.44600938967136156","0.5333333333333333","6","4","false","ZNF277","16.333333333333332","0","6","0","0","0","0","0.982984859408796","false","0","ZNF277","1398","0.22685185185185186"
"14","4.96969696969697","0.004734848484848485","0.20121951219512196","0.5","4","8","false","PCARE","3.0","0","4","0","0","0","0","0.7164502164502166","false","0","PCARE","10","0.5"
"10","1.9666666666666666","0.00465237426420695","0.5084745762711864","0.3","5","3","false","LRP2BP","22.2","0","5","0","0","0","0","0.9806666666666666","false","0","LRP2BP","218","0.39285714285714285"
"10","1.9333333333333333","0.008049541860603611","0.5172413793103449","0.25","9","4","false","HTR1E","14.666666666666666","0","9","0","0","0","0","0.9813333333333334","false","0","HTR1E","186","0.26464646464646463"
"1","3.420689655172414","4.950927323758721E-4","0.2923387096774193","0.4","6","6","false","STAP1","20.833333333333332","0","6","0","0","0","0","0.9505981703026037","false","0","STAP1","98","0.38580246913580246"
"9","2.447674418604651","0.03192935659849018","0.4085510688836105","0.2222222222222222","9","5","false","CAMKV","24.22222222222222","0","9",,"0","0","0","0.9746022031823746","false","0","CAMKV","4950","0.2511574074074074"
"14","3.1515151515151514","0.010574494949494952","0.31730769230769235","0.5","4","5","false","FGD5","6.75","0","4","0","0","0","0","0.8463203463203463","false","0","FGD5","38","0.45"
"3","1.9838709677419355","0.03225806451612903","0.5040650406504065","0.5","4","3","false","ZNF397","17.25","0","4","0","0","0","0","0.9830367074527252","false","0","ZNF397","134","0.29310344827586204"
"1","3.393103448275862","6.720003843910448E-4","0.2947154471544715","0.5555555555555556","10","6","false","RAB24","19.1","0","10","0","0","0","0","0.9511611541168192","false","0","RAB24","104","0.3537037037037037"
"3","2.032258064516129","0.0","0.4920634920634921","1.0","2","3","false","OR2J1","40.5","0","2","0","0","0","0","0.982202447163515","false","0","OR2J1","0","0.6982758620689655"
"2","2.778947368421053","6.965996551662846E-4","0.3598484848484848","0.0","2","4","false","CYB5R1","12.0","0","2","0","0","0","0","0.9756308579668348","false","0","CYB5R1","32","0.5"
"9","2.6802325581395348","0.0055609362923815025","0.3731019522776573","0.2857142857142857","7","5","false","PNMA8A","13.428571428571429","0","7","0","0","0","0","0.9705222358221134","false","0","PNMA8A","1094","0.2108843537414966"
"17","1.9259259259259258","0.0","0.5192307692307693","1.0","3","3","false","MIER2","15.333333333333334","0","3","0","0","0","0","0.9643874643874644","false","0","MIER2","0","0.5897435897435898"
"1","3.193103448275862","3.509226168117311E-5","0.31317494600431967","0.6666666666666666","3","5","false","OR4K15","35.0","0","3","0","0","0","0","0.9552427867698804","false","0","OR4K15","12","0.660377358490566"
"2","2.294736842105263","0.0","0.43577981651376146","1.0","2","4","false","SH3RF3","42.0","0","2","0","0","0","0","0.9822638788752703","false","0","SH3RF3","0","0.5915492957746479"
"9","2.2267441860465116","0.05036877357680417","0.4490861618798956","0.1631578947368421","20","4","false","HNRNPM","12.5","0","20","0","0","0","0","0.9784781721746226","false","0","HNRNPM","7078","0.10877192982456141"
"3","2.0161290322580645","1.3220518244315177E-4","0.496","0.6666666666666666","3","3","false","CALU","30.0","0","3","0","0","0","0","0.9824805339265851","false","0","CALU","2","0.5172413793103449"
"14","4.575757575757576","0.0","0.21854304635761587","1.0","2","9","false","TRBJ1-2","5.5","0","2","0","0","0","0","0.7445887445887446","false","0","TRBJ1-2","0","0.6111111111111112"
"2","2.210526315789474","0.0","0.45238095238095233","1.0","3","4","false","MFSD9","58.0","0","3","0","0","0","0","0.9834174477289113","false","0","MFSD9","0","0.7837837837837838"
"9","3.2325581395348837","0.0016186347683412338","0.30935251798561153","0.26666666666666666","6","5","false","APOBEC3C","6.166666666666667","0","6","0","0","0","0","0.9608323133414933","false","0","APOBEC3C","284","0.3"
"10","1.5833333333333333","0.11203322332883081","0.6315789473684211","0.16809116809116809","27","3","false","POPDC3","9.333333333333334","0","27","0","0","0","0","0.9883333333333333","false","0","POPDC3","1226","0.16309291747888238"
"1","3.213793103448276","0.003420717650304677","0.31115879828326176","0.41818181818181815","11","5","false","EFCAB9","17.818181818181817","0","11","0","0","0","0","0.9548205489092189","false","0","EFCAB9","424","0.31259968102073366"
"4","1.4615384615384615","0.07774725274725276","0.6842105263157895","0.24175824175824176","14","2","false","SMIM26","8.071428571428571","0","14","0","0","0","0","0.9822485207100592","false","0","SMIM26","138","0.31043956043956045"
"9","3.0872093023255816","0.0","0.3239171374764595","1.0","2","6","false","IL32","51.0","0","2",,"0","0","0","0.9633822929416564","false","0","IL32","0","0.8947368421052632"
"10","2.2","0.0","0.45454545454545453","0.0","1","4","false","ENTPD5","50.0","0","1","0",,"0","0","0.976","false","0","ENTPD5","0","0.0"
"7","1.8846153846153846","2.366863905325444E-4","0.5306122448979592","0.8333333333333334","4","3","false","SH3D19","18.75","0","4",,"0","0","0","0.9646153846153847","false","0","SH3D19","2","0.75"
"12","3.073170731707317","0.0","0.3253968253968254","1.0","2","5","false","CDY2B","13.5","0","2",,"0","0","0","0.8780487804878048","false","0","CDY2B","0","0.7941176470588235"
"11","2.310344827586207","0.0","0.4328358208955224","1.0","3","5","false","ZNF595","27.333333333333332","0","3",,"0","0","0","0.979840848806366","false","0","ZNF595","0","0.4019607843137255"
"1","4.137931034482759","0.0","0.24166666666666664","0.0","1","6","false","BEAN1","25.0","0","1",,"0","0","0","0.9359605911330049","false","0","BEAN1","0","0.0"
"9","2.0174418604651163","0.1567245021298","0.4956772334293948","0.11948790896159317","38","5","false","SF3A1","10.842105263157896","0","38","0","0","0","0","0.9821501427988576","false","0","SF3A1","21910","0.0817384370015949"
"15","5.0256410256410255","0.0","0.1989795918367347","0.0","1","7","false","CNNM2","5.0","0","1",,"0","0","0","0.7987179487179488","false","0","CNNM2","0","0.0"
"2","2.0","0.007544863908907671","0.5","0.6666666666666666","6","3","false","MRPL28","44.166666666666664","0","6","0","0","0","0","0.9863013698630136","false","0","MRPL28","534","0.49625468164794007"
"1","3.075862068965517","0.005275152176834077","0.3251121076233184","0.21794871794871795","13","5","false","ODF3","13.923076923076923","0","13","0",,"0","0","0.9576354679802955","false","0","ODF3","780","0.242914979757085"
