"__leidenCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"97","1.8846153846153846","0.0016960791847669676","0.5306122448979592","0.4","6","2","false","RGL2","16.0","0","6","0","0","0","0","0.9819466248037676","false","0","RGL2","36","0.3076923076923077"
"120","1.894736842105263","0.005847953216374269","0.5277777777777778","0.5","4","3","false","ANKRD36B","7.75","0","4","0","0","0","0","0.9473684210526315","false","0","ANKRD36B","6","0.45588235294117646"
"63","1.825","0.0018201243201243199","0.547945205479452","0.6666666666666666","7","2","false","PPP2CA","22.142857142857142","0","7","0","0","0","0","0.9793749999999999","false","0","PPP2CA","14","0.5535714285714286"
"29","1.425","0.1067730488090529","0.7017543859649122","0.11857707509881422","23","2","false","SMC1B","7.869565217391305","0","23","0","0","0","0","0.9881944444444445","false","0","SMC1B","604","0.213768115942029"
"39","1.925","0.0","0.5194805194805194","1.0","3","2","false","CXCR1","24.333333333333332","0","3",,"0","0","0","0.976875","false","0","CXCR1","0","0.6083333333333333"
"39","1.9","0.0010042735042735042","0.5263157894736842","0.5","4","2","false","RCOR3","18.25","0","4","0","0","0","0","0.9775","false","0","RCOR3","6","0.45625"
"2","1.921875","8.449195205147586E-5","0.5203252032520326","0.6","5","2","false","BECN2","46.8","0","5","0","0","0","0","0.9853670634920635","false","0","BECN2","8","0.73125"
"77","1.8857142857142857","0.0094764786485004","0.5303030303030303","0.3333333333333333","4","2","false","EFNA1","14.25","0","4","0","0","0","0","0.9739495798319328","false","0","EFNA1","60","0.4117647058823529"
"1","1.9583333333333333","1.3720027017899357E-4","0.5106382978723405","0.6666666666666666","4","3","false","OR7D2","29.5","0","4","0","0","0","0","0.9782196969696969","false","0","OR7D2","4","0.6413043478260869"
"10","1.8666666666666667","0.0019157088122605363","0.5357142857142857","0.6666666666666666","4","2","false","RFPL4AL1","15.0","0","4","0",,"0","0","0.9711111111111111","false","0","RFPL4AL1","4","0.5"
"2","1.921875","1.8778344671201813E-5","0.5203252032520326","0.8","5","2","false","OR2A5","45.6","0","5","0","0","0","0","0.9853670634920635","false","0","OR2A5","4","0.7125"
"52","2.2","0.4","0.45454545454545453","0.0","2","4","false","TMBIM1","1.5","0","2",,"0","0","0","0.3999999999999999","false","0","TMBIM1","8","0.5"
"29","1.8","0.007598749618272945","0.5555555555555556","0.4642857142857143","8","2","false","ZNF772","17.375","0","8","0","0","0","0","0.9777777777777779","false","0","ZNF772","84","0.434375"
"77","1.6","0.04488409624099193","0.625","0.16483516483516483","14","2","false","LYG1","9.785714285714286","0","14","0","0","0","0","0.9823529411764705","false","0","LYG1","192","0.2795918367346939"
"88","1.8888888888888888","0.0","0.5294117647058824","1.0","2","2","false","GARIN2","14.5","0","2",,"0","0","0","0.9506172839506173","false","0","GARIN2","0","0.8055555555555556"
"120","1.894736842105263","0.024561403508771933","0.5277777777777778","0.3333333333333333","3","3","false","ZEB1","9.333333333333334","0","3","0","0","0","0","0.9473684210526315","false","0","ZEB1","34","0.5294117647058824"
"23","0.0","0.0","0.0","0.0","0","0","true","OR10T2","0.0","0","0",,"0","0","0","Infinity","false","0","OR10T2","0","0.0"
"51","1.9166666666666667","0.0035774410774410776","0.5217391304347826","0.6666666666666666","3","3","false","CFAP221","8.666666666666666","0","3",,"0","0","0","0.8981481481481483","false","0","CFAP221","4","0.8666666666666667"
"2","1.84375","0.0011853084360524838","0.5423728813559322","0.6222222222222222","10","2","false","ST8SIA4","31.7","0","10",,"0","0","0","0.9866071428571429","false","0","ST8SIA4","34","0.4953125"
"87","1.8928571428571428","3.7792894935752074E-4","0.5283018867924528","0.6666666666666666","3","2","false","UBXN11","17.666666666666668","0","3","0","0","0","0","0.9681122448979592","false","0","UBXN11","2","0.6309523809523809"
"102","1.8181818181818181","0.01818181818181818","0.55","0.6666666666666666","3","3","false","MAGI3","5.0","0","3","0","0","0","0","0.9090909090909091","false","0","MAGI3","4","0.5"
"95","1.9230769230769231","0.0","0.52","0.0","1","2","false","JMY","13.0","0","1",,"0","0","0","0.9289940828402367","false","0","JMY","0","0.0"
"63","1.875","1.7482517482517483E-4","0.5333333333333333","0.8","5","2","false","HOXD13","28.6","0","5","0","0","0","0","0.978125","false","0","HOXD13","4","0.715"
"52","1.8","0.6000000000000001","0.5555555555555556","0.0","2","3","false","SPATA2","2.0","0","2","0","0","0","0","0.6","false","0","SPATA2","12","0.5"
"97","1.9230769230769231","0.0017536169251546447","0.52","0.3333333333333333","6","3","false","SLC17A2","21.833333333333332","0","6","0","0","0","0","0.9811616954474098","false","0","SLC17A2","34","0.4421768707482993"
"56","2.6666666666666665","0.0","0.375","0.0","1","3","false","FOXC1","3.0","0","1","0","0","0","0","0.8484848484848485","false","0","FOXC1","0","0.0"
"2","1.9375","1.8778344671201813E-5","0.5161290322580645","0.6666666666666666","4","2","false","ALDH6A1","53.25","0","4","0","0","0","0","0.9851190476190477","false","0","ALDH6A1","4","0.83203125"
"2","1.921875","8.449195205147586E-5","0.5203252032520326","0.6","5","2","false","KPNA6","46.8","0","5","0","0","0","0","0.9853670634920635","false","0","KPNA6","8","0.73125"
"88","1.8888888888888888","0.0","0.5294117647058824","1.0","2","2","false","IGLV8-61","14.5","0","2","0","0","0","0","0.9506172839506173","false","0","IGLV8-61","0","0.8055555555555556"
"19","1.9090909090909092","0.08787878787878789","0.5238095238095238","0.0","4","3","false","OR2A4","3.5","0","4","0","0","0","0","0.8484848484848485","false","0","OR2A4","36","0.625"
"56","1.9166666666666667","0.0","0.5217391304347826","1.0","2","3","false","EP400P1","6.5","0","2","0","0","0","0","0.9166666666666667","false","0","EP400P1","0","0.5909090909090909"
"29","1.725","0.01748283663598065","0.5797101449275363","0.2727272727272727","11","2","false","SCAF4","11.090909090909092","0","11","0","0","0","0","0.9798611111111111","false","0","SCAF4","120","0.2772727272727273"
"39","1.9","0.0010683760683760683","0.5263157894736842","0.5","4","2","false","FAAP100","17.5","0","4",,"0","0","0","0.9775","false","0","FAAP100","6","0.4375"
"14","0.0","0.0","0.0","0.0","0","0","true","RRAD","0.0","0","0",,"0","0","0","Infinity","false","0","RRAD","0","0.0"
"116","1.8571428571428572","0.2857142857142857","0.5384615384615384","0.0","2","3","false","FYCO1","3.0","0","2",,"0","0","0","0.8285714285714285","false","0","FYCO1","12","0.5"
"8","1.6666666666666667","0.0","0.6","0.0","1","2","false","ATRX","3.0","0","1","0","0","0","0","0.7777777777777777","false","0","ATRX","0","0.0"
"88","1.7222222222222223","0.002124183006535948","0.5806451612903225","0.8","5","2","false","TSC22D2","10.8","0","5","0","0","0","0","0.9598765432098766","false","0","TSC22D2","4","0.6"
"57","0.0","0.0","0.0","0.0","0","0","true","MRNIP","0.0","0","0",,"0","0","0","Infinity","false","0","MRNIP","0","0.0"
"76","1.4666666666666666","0.05097322218011874","0.6818181818181819","0.3333333333333333","16","2","false","RAMAC","10.4375","0","16","0","0","0","0","0.9844444444444445","false","0","RAMAC","160","0.34791666666666665"
"88","1.7777777777777777","0.0010893246187363833","0.5625","0.8333333333333334","4","2","false","RAC3","11.0","0","4","0","0","0","0","0.95679012345679","false","0","RAC3","2","0.6111111111111112"
"51","1.5833333333333333","0.17403198653198654","0.6315789473684211","0.5333333333333333","6","3","false","PCDHGA11","5.833333333333333","0","6","0","0","0","0","0.9351851851851851","false","0","PCDHGA11","50","0.5666666666666667"
"2","1.78125","0.005688401518014611","0.5614035087719298","0.43956043956043955","14","2","false","AICDA","23.714285714285715","0","14","0","0","0","0","0.9875992063492064","false","0","AICDA","102","0.3705357142857143"
"29","1.775","0.010148205974777981","0.5633802816901409","0.2777777777777778","9","2","false","TNMD","12.11111111111111","0","9","0","0","0","0","0.9784722222222223","false","0","TNMD","74","0.3076923076923077"
"29","1.775","0.00983577185529518","0.5633802816901409","0.3611111111111111","9","2","false","GLYATL1","14.444444444444445","0","9","0","0","0","0","0.9784722222222223","false","0","GLYATL1","106","0.3611111111111111"
"29","1.7","0.010846478712858022","0.5882352941176471","0.45454545454545453","12","2","false","TMPPE","14.083333333333334","0","12","0","0","0","0","0.9805555555555555","false","0","TMPPE","84","0.35208333333333336"
"63","1.925","0.0","0.5194805194805194","1.0","3","2","false","PRG2","27.666666666666668","0","3",,"0","0","0","0.976875","false","0","PRG2","0","0.6916666666666667"
"41","1.5","0.0","0.6666666666666666","0.0","1","2","false","PEX14","2.0","0","1","0","0","0","0","0.75","false","0","PEX14","0","0.0"
"17","1.9473684210526316","0.0","0.5135135135135135","1.0","2","3","false","CXorf66","13.0","0","2",,"0","0","0","0.9473684210526316","false","0","CXorf66","0","0.7222222222222222"
"87","1.75","0.008032039976484419","0.5714285714285714","0.42857142857142855","7","2","false","DDX52","11.714285714285714","0","7","0","0","0","0","0.9732142857142857","false","0","DDX52","24","0.41836734693877553"
"51","1.75","0.12268518518518517","0.5714285714285714","0.3333333333333333","4","3","false","AP1B1","7.0","0","4","0","0","0","0","0.9166666666666666","false","0","AP1B1","54","0.675"
"2","1.9375","1.8778344671201813E-5","0.5161290322580645","0.6666666666666666","4","2","false","ZNF454","45.0","0","4","0","0","0","0","0.9851190476190477","false","0","ZNF454","4","0.703125"
"93","1.8","0.005263157894736841","0.5555555555555556","0.6666666666666666","4","2","false","DBR1","10.0","0","4","0","0","0","0","0.9578947368421052","false","0","DBR1","6","0.5"
"53","2.0","0.0","0.5","1.0","2","3","false","ZBTB48","7.0","0","2","0","0","0","0","0.8888888888888888","false","0","ZBTB48","0","0.7777777777777778"
"56","2.0","0.0","0.5","0.0","1","3","false","PPP4R2","11.0","0","1",,"0","0","0","0.9090909090909091","false","0","PPP4R2","0","0.0"
"97","1.4423076923076923","0.10693130810883504","0.6933333333333334","0.1206896551724138","29","2","false","MYH16","7.620689655172414","0","29","0","0","0","0","0.9909733124018838","false","0","MYH16","1144","0.14655172413793102"
"46","1.0","0.0","1.0","0.0","1","1","false","ZNF213","1.0","0","1","0","0","0","0","1.0","false","0","ZNF213","0","0.0"
"1","1.9166666666666667","2.8073286052009453E-4","0.5217391304347826","0.7","5","3","false","EVX1","21.0","0","5","0",,"0","0","0.9791666666666667","false","0","EVX1","6","0.44680851063829785"
"16","1.8518518518518519","2.035002035002035E-4","0.54","0.8333333333333334","4","2","false","PARP3","20.5","0","4","0","0","0","0","0.9684499314128944","false","0","PARP3","2","0.7592592592592593"
"10","1.8666666666666667","0.0026819923371647508","0.5357142857142857","0.5","4","2","false","SINHCAF","15.5","0","4",,"0","0","0","0.9711111111111111","false","0","SINHCAF","6","0.5166666666666667"
"137","0.0","0.0","0.0","0.0","0","0","true","IGHV3-74","0.0","0","0","0",,"0","0","Infinity","false","0","IGHV3-74","0","0.0"
"62","1.8461538461538463","0.0020512820512820513","0.5416666666666666","0.5","4","2","false","ZDHHC14","11.25","0","4","0","0","0","0","0.9674556213017751","false","0","ZDHHC14","6","0.4326923076923077"
"120","1.8421052631578947","0.031091617933723194","0.5428571428571428","0.3333333333333333","3","2","false","SARS1","12.0","0","3","0","0","0","0","0.9504643962848298","false","0","SARS1","48","0.6481481481481481"
"76","1.9","0.0","0.5263157894736842","1.0","3","2","false","ESCO2","18.333333333333332","0","3","0","0","0","0","0.9700000000000001","false","0","ESCO2","0","0.6111111111111112"
"58","2.4444444444444446","0.0","0.40909090909090906","0.0","1","4","false","NR4A3","5.0","0","1",,"0","0","0","0.711111111111111","false","0","NR4A3","0","0.0"
"95","1.8461538461538463","0.0","0.5416666666666666","1.0","2","2","false","TLR4","10.5","0","2","0","0","0","0","0.9349112426035503","false","0","TLR4","0","0.8076923076923077"
"87","1.6071428571428572","0.030871546149323924","0.6222222222222222","0.32727272727272727","11","2","false","ATXN7L2","9.363636363636363","0","11","0",,"0","0","0.9783163265306122","false","0","ATXN7L2","74","0.3344155844155844"
"21","2.1666666666666665","0.3333333333333333","0.46153846153846156","0.0","2","4","false","SMAP2","2.0","0","2",,"0","0","0","0.6111111111111112","false","0","SMAP2","10","0.5"
"9","1.9375","0.0","0.5161290322580645","0.0","1","2","false","IGKV3D-15","16.0","0","1","0",,"0","0","0.94140625","false","0","IGKV3D-15","0","0.0"
"2","1.671875","0.016745795540438403","0.5981308411214953","0.2857142857142857","21","2","false","MYLK3","14.857142857142858","0","21","0","0","0","0","0.9893353174603174","false","0","MYLK3","300","0.23214285714285715"
"9","1.8125","0.0","0.5517241379310345","1.0","3","2","false","SPZ1","7.666666666666667","0","3",,"0","0","0","0.94921875","false","0","SPZ1","0","0.4791666666666667"
"77","1.6285714285714286","0.037339937757634244","0.6140350877192983","0.28205128205128205","13","2","false","TRGV1","10.23076923076923","0","13","0","0","0","0","0.9815126050420169","false","0","TRGV1","148","0.2923076923076923"
"76","1.8333333333333333","0.001733260353950009","0.5454545454545455","0.5","5","2","false","FOXP1","15.4","0","5",,"0","0","0","0.9722222222222222","false","0","FOXP1","10","0.5133333333333333"
"77","1.8","0.00724362472261632","0.5555555555555556","0.2857142857142857","7","2","false","PIGP","12.285714285714286","0","7","0","0","0","0","0.9764705882352942","false","0","PIGP","40","0.3510204081632653"
"51","1.75","0.0035774410774410776","0.5714285714285714","0.8333333333333334","4","3","false","TRIM36","8.0","0","4",,"0","0","0","0.9166666666666666","false","0","TRIM36","4","0.7272727272727273"
"39","1.9","8.974358974358973E-4","0.5263157894736842","0.5","4","2","false","PRICKLE3","15.25","0","4","0","0","0","0","0.9775","false","0","PRICKLE3","6","0.38125"
"85","1.8","0.0","0.5555555555555556","1.0","2","2","false","SEMA4G","6.5","0","2",,"0","0","0","0.9199999999999999","false","0","SEMA4G","0","0.65"
"9","1.8125","0.004166666666666667","0.5517241379310345","0.6666666666666666","3","2","false","ODAPH","6.666666666666667","0","3","0",,"0","0","0.94921875","false","0","ODAPH","2","0.4166666666666667"
"39","1.9","0.0011111111111111111","0.5263157894736842","0.5","4","2","false","SLC30A6","19.5","0","4","0","0","0","0","0.9775","false","0","SLC30A6","6","0.4875"
"61","1.76","0.00890873015873016","0.5681818181818182","0.3333333333333333","6","2","false","IGHV4-59","12.666666666666666","0","6","0",,"0","0","0.9695999999999999","false","0","IGHV4-59","20","0.5066666666666667"
"5","1.6206896551724137","0.0691942670083064","0.6170212765957447","0.3484848484848485","12","3","false","SUZ12","8.0","0","12","0","0","0","0","0.9556650246305419","false","0","SUZ12","222","0.2932098765432099"
"89","1.0","0.0","1.0","0.0","1","1","false","SDCCAG8","1.0","0","1","0","0","0","0","1.0","false","0","SDCCAG8","0","0.0"
"85","1.8","0.0","0.5555555555555556","1.0","2","2","false","SLITRK3","6.5","0","2","0",,"0","0","0.9199999999999999","false","0","SLITRK3","0","0.65"
"63","1.8","0.00344988344988345","0.5555555555555556","0.6428571428571429","8","2","false","PPP2CB","18.5","0","8","0","0","0","0","0.9800000000000001","false","0","PPP2CB","20","0.4625"
"71","1.5","0.0","0.6666666666666666","0.0","1","2","false","NPIPB7","2.0","0","1","0",,"0","0","0.75","false","0","NPIPB7","0","0.0"
"77","1.7428571428571429","0.012179559880993398","0.5737704918032787","0.2222222222222222","9","2","false","SOCS2","12.444444444444445","0","9","0",,"0","0","0.9781512605042018","false","0","SOCS2","80","0.35555555555555557"
"138","0.0","0.0","0.0","0.0","0","0","true","LEFTY2","0.0","0","0","0",,"0","0","Infinity","false","0","LEFTY2","0","0.0"
"83","1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","PCDHB4","9.0","0","1",,"0","0","0","0.9012345679012346","false","0","PCDHB4","0","0.0"
"93","1.65","0.11040100250626567","0.6060606060606061","0.42857142857142855","7","2","false","SUV39H1","7.857142857142857","0","7","0","0","0","0","0.9657894736842106","false","0","SUV39H1","84","0.40601503759398494"
"61","1.28","0.13592063492063491","0.78125","0.2222222222222222","18","2","false","CCDC7","6.833333333333333","0","18","0","0","0","0","0.9887999999999999","false","0","CCDC7","238","0.2733333333333333"
"29","1.9","0.0018662628221451751","0.5263157894736842","0.3333333333333333","4","2","false","RDH16","17.25","0","4","0","0","0","0","0.9750000000000001","false","0","RDH16","22","0.43125"
"93","1.95","0.0","0.5128205128205129","1.0","2","3","false","FUBP1","15.0","0","2","0","0","0","0","0.9500000000000001","false","0","FUBP1","0","0.7894736842105263"
